"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902905","positive regulation of supramolecular fiber organization","36/2082","180/28943",1.83522475404789e-08,0.000109911610519928,5.27224655219899e-07,"Akap9/Apoa1/Arf6/Arl2/Cdkn1b/Evl/Fmn1/Gda/Git1/Grb2/Icam1/Id1/Lmod1/Mapk8/Mapt/Mecp2/Numa1/Pdxp/Pfn1/Pfn2/Prkce/Rac1/Rock2/Rps3/S100a10/Sdc4/Slain1/Tac1/Tenm1/Tesk1/Tpm1/Vasp/Wasf3/Wasl/Whamm/Wnt4",36
"GO:0006941","striated muscle contraction","35/2082","173/28943",2.1189117321583e-08,0.000126901623638961,6.04524363512314e-07,"Actc1/Adra1a/Adrb1/Akap9/Cacna1c/Calm1/Calm2/Calm3/Csrp3/Fxyd1/Grcc10/Grk2/Hcn4/Jsrp1/Kcnh2/Myh6/Myh8/Myl2/Myl3/Myl4/Nppa/Pde4d/Pik3ca/Rgs2/Scn1b/Scn2b/Scn4b/Smad7/Stac2/Tcap/Tnni1/Tnnt2/Tpm1/Vegfb/Zfas1",35
"GO:0031110","regulation of microtubule polymerization or depolymerization","24/2082","92/28943",2.17730312999733e-08,0.00013039868445554,6.14135418470991e-07,"Akap9/Arl2/Camsap1/Cdkn1b/Cib1/Dyrk1a/Gas2l2/Gda/Git1/Hdgfl3/Map2/Mapk8/Mapt/Mecp2/Numa1/Rac1/Rps3/Slain1/Snca/Stmn1/Stmn3/Stmn4/Taok1/Ttbk2",24
"GO:0018209","peptidyl-serine modification","56/2082","354/28943",2.18229036105531e-08,0.000130697369723603,6.14135418470991e-07,"Akap9/Akt1/Atp2b4/Axin1/Bak1/Bax/Brsk1/Cdk5r1/Csnk1e/Csnk1g2/Csnk1g3/Csnk2a2/Dyrk1a/Dyrk2/Epm2a/Gadd45a/Grk2/Gsk3a/Gsk3b/Hipk1/Hipk2/Hsp90aa1/Il6/Mapk3/Mapk8/Mapkapk2/Mark3/Mif/Mknk2/Ntmt1/Ntrk3/Park7/Pde4d/Pfn2/Pik3ca/Prkaca/Prkcb/Prkce/Prkd1/Rack1/Ramp3/Rock1/Rock2/Rps6ka3/Smad7/Snca/Spock2/Spry2/Stk39/Tenm1/Tlk1/Ttbk1/Ttbk2/Txn1/Ulk1/Wnk1",56
"GO:0097193","intrinsic apoptotic signaling pathway","51/2082","310/28943",2.5055903595303e-08,0.00015005980663227,7.0035349309773e-07,"Akt1/Atf4/Bad/Bag6/Bak1/Bax/Bcl2a1d/Bcl2l2/Bcl3/Cdkn1a/Cebpb/Dab2ip/Dyrk2/Erp29/Fis1/Gsk3b/Hint1/Hipk1/Hipk2/Hras/Hspb1/Ier3/Jmy/Kdm1a/Mapt/Mcl1/Mif/Nme5/Nox1/Nupr1/Park7/Plaur/Ppia/Rack1/Ralbp1/Rpl11/Rpl26/Rps27l/Rps3/Rps7/Selenok/Sfpq/Sirt1/Sod1/Stk11/Stk24/Tpt1/Trem2/Xpa/Ybx3/Zfas1",51
"GO:0051402","neuron apoptotic process","53/2082","329/28943",2.77746711102273e-08,0.000166342505279151,7.71137106769292e-07,"Agap2/Atf4/Atn1/Bax/C5ar1/Cacna1a/Ccl12/Ccl2/Ccl3/Ccnd1/Cdk5r1/Cebpb/Chl1/Cntf/Fam162a/Fis1/Foxo3/Gclc/Gsk3a/Gsk3b/Hdgf/Hipk2/Hras/Hrk/Kcnb1/Lcn2/Mapk8/Mcl1/Mdk/Mecp2/Mt1/Mt3/Npm1/Nupr1/Park7/Pcp4/Pik3ca/Prdx2/Ralbp1/Reg3b/Rock1/Set/Sirt1/Snca/Sncb/Sod1/Syngap1/Trem2/Ube2m/Unc5b/Vegfb/Vstm2l/Xiap",53
"GO:0002028","regulation of sodium ion transport","25/2082","100/28943",2.82014216909587e-08,0.000168898314507152,7.77464893136635e-07,"Akt1/Atp2b4/Commd1/Cxcl1/Drd2/Drd4/Fxyd1/Fxyd2/Fxyd6/Fxyd7/Gnas/Grp/Kif5b/Mllt6/Nkain1/Nkain2/Nos3/Per1/Ptpn3/Scn1b/Scn2b/Scn4b/Stk39/Wnk1/Wnk2",25
"GO:0017148","negative regulation of translation","37/2082","191/28943",2.83784577405726e-08,0.000169958583408289,7.77464893136635e-07,"Ago1/Ago2/Cnot6l/Cpeb3/Dcp2/Dhx9/Eif4ebp3/Eif4enif1/Exosc3/Exosc7/Fxr2/Hnrnpd/Khsrp/Larp1/Malsu1/Mex3d/Mrpl13/Ncl/Paip1/Pan3/Polr2g/Rack1/Rc3h1/Rgs2/Rida/Rock1/Rock2/Rpl13a/Rps3/Samd4/Samd4b/Srp9/Tent4a/Tent4b/Tpr/Xrn1/Ythdf1",37
"GO:0003012","muscle system process","64/2082","432/28943",2.94749435648083e-08,0.000176525437009637,8.02192023612857e-07,"Actc1/Adra1a/Adrb1/Akap9/Atp2b1/Atp2b4/Cacna1c/Calca/Cald1/Calm1/Calm2/Calm3/Camk2g/Cflar/Csrp3/Drd2/Fbxo32/Foxo1/Foxo3/Fxyd1/Grcc10/Grk2/Gsk3a/Gsk3b/Hcn4/Jsrp1/Kcnh2/Lmod1/Mkks/Myh6/Myh8/Myl2/Myl3/Myl4/Myl6/Mylk/Ndufs4/Ndufs6/Nos3/Nppa/Nppc/Pde4d/Pik3ca/Rgs2/Rock1/Rock2/Scn1b/Scn2b/Scn4b/Sirt1/Smad4/Smad7/Sod1/Srf/Stac2/Tcap/Tead1/Tnni1/Tnnt2/Tpm1/Tpm2/Tshz3/Vegfb/Zfas1",64
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","13/2082","29/28943",3.02331517339091e-08,0.000181066345734382,8.17449510246047e-07,"Dnajc15/Iscu/ND1/ND4/Ndufa7/Ndufa8/Ndufb6/Ndufb8/Ndufb9/Ndufc2/Ndufs6/Ndufs7/Park7",13
"GO:0007611","learning or memory","52/2082","321/28943",3.10147161844019e-08,0.000185747135228383,8.33136258405328e-07,"Abl2/Adcy1/Adrb1/Atxn1/B2m/B3gat1/Brsk1/Cacna1c/Camk2n1/Cck/Cic/Cpeb3/Crebbp/Ctnnd2/Dbi/Dcdc2a/Drd2/Drd4/Ehmt2/Epm2a/Foxo6/Git1/Gpr88/Ift20/Il1rn/Kmt2b/Lcn2/Mapt/Mdk/Mecp2/Neurod2/Nrxn2/Pde4d/Picalm/Ppp1r1b/Prrt1/S100b/Shank1/Shank3/Shc3/Slc24a2/Slc8a2/Srf/Syngap1/Synj1/Tac1/Tbr1/Thra/Tlr2/Trem2/Ttbk1/Ythdf1",52
"GO:0032886","regulation of microtubule-based process","46/2082","268/28943",3.22510992887616e-08,0.000193151833640393,8.60759390185623e-07,"Akap9/Arl2/Atf5/Camsap1/Cdk5r1/Cdkn1b/Chmp2a/Chmp4b/Chmp5/Cib1/D7Ertd443e/Diaph1/Dynlt2b/Dyrk1a/Gas2l2/Gda/Git1/Gsk3b/Hdgfl3/Igbp1/Lamp1/Map2/Map9/Mapk8/Mapt/Mark4/Mecp2/Mkks/Npm1/Numa1/Rac1/Rock1/Rock2/Rps3/Sirt1/Slain1/Snca/Stk11/Stmn1/Stmn3/Stmn4/Tac1/Tac2/Taok1/Tpr/Ttbk2",46
"GO:0044270","cellular nitrogen compound catabolic process","65/2082","443/28943",3.34770940434638e-08,0.000200494316226305,8.87752898723432e-07,"Ago1/Ago2/Alkbh5/Axin2/Bax/Blvrb/Cirbp/Cnot6l/Cpeb3/Ctif/Dcp2/Dctpp1/Dhx9/Dnph1/Eif4enif1/Exosc3/Exosc7/Fxr2/Gda/Gtpbp2/Hint1/Hnrnpa0/Hnrnpd/Ido1/Il6/Khsrp/Larp1/Larp4b/Lsm3/Lsm4/Lsm5/Lsm7/Magoh/Magohb/Mapkapk2/Mex3d/Naf1/Nbdy/Npm1/Nt5c/Pabpc4/Paip1/Pam16/Pan3/Pdxp/Pelo/Polr2g/Pum2/Pym1/Rc3h1/Rida/Rnaseh2c/Rock1/Rock2/Samd4/Samd4b/Slirp/Tent4a/Tent4b/Trir/Upf3b/Urah/Xrn1/Ythdf1/Zcchc17",65
"GO:0032956","regulation of actin cytoskeleton organization","57/2082","368/28943",3.49518281756977e-08,0.000209326498944254,9.20956652567832e-07,"Apoa1/Arf6/Arpc3/Arpc5l/Capg/Ccl27a/Cdk5r1/Celsr1/Daam2/Dlc1/Evl/Fhod3/Fmn1/Grb2/Hras/Icam1/Id1/Kank4/Lmod1/Mdk/Mkks/Mphosph8/Ntrk3/Pdxp/Pfn1/Pfn2/Phpt1/Pik3ca/Ppfia1/Prkce/Rac1/Rhob/Rock1/Rock2/S100a10/Sdc4/Shank1/Shank3/Smad4/Stmn1/Tac1/Taok1/Tenm1/Tesk1/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tpm1/Vasp/Wasf3/Washc1/Wasl/Whamm/Wnt4",57
"GO:1905475","regulation of protein localization to membrane","38/2082","201/28943",3.66447665464261e-08,0.000219465506846546,9.59453248017686e-07,"Actb/Agr2/Akt1/Arf6/Atp2b4/Cacng2/Camk2g/Ccl2/Cdk5r1/Cib1/Commd1/Csk/Csrp3/Dlg4/Epm2a/Fis1/Gsk3b/Hras/Iqsec2/Kcnb1/Kif5b/Lgals3/Magi2/Nlgn2/Pdcd5/Picalm/Pkdcc/Ppfia1/Ppp1r9b/Ppp2r5a/Rab11fip2/Rack1/Ramp3/Rsc1a1/Shank3/Stac2/Stx4a/Trem2",38
"GO:0007409","axonogenesis","70/2082","493/28943",3.84471985167818e-08,0.000230260271917006,9.89078430381736e-07,"Actb/Adcy1/Arx/Atoh7/B4galt6/Bcl11b/Bmpr2/Brsk1/Cacna1a/Cck/Cdk5r1/Cdk5r2/Cdkl5/Chl1/Cntf/Drd2/Dvl1/Efnb2/Enah/Evl/Ext1/Fbxo45/Foxg1/Gap43/Golga4/Grcc10/Gsk3b/Hsp90aa1/Igf1r/Kif13b/Kif5b/Lhx2/Map2/Mapt/Megf8/Mgll/Mt3/Nectin1/Nexn/Notch3/Nova2/Ntrk3/Olfm1/Picalm/Ptpn11/Rab21/Rac1/Raph1/Rgma/Rpl24/Rtn4r/Ryk/Scn1b/Sema4g/Smad4/Srf/Stk11/Stmn1/Syngap1/Tbr1/Thy1/Tiam1/Trio/Uchl1/Ulk1/Unc5b/Vasp/Vstm2l/Wnt3/Ythdf1",70
"GO:0031396","regulation of protein ubiquitination","40/2082","218/28943",3.84567895863226e-08,0.000230317712832486,9.89078430381736e-07,"Adgrb1/Akt1/Axin1/Commd1/Cul3/Epm2a/Fbxo33/Gabarap/Gclc/Gsk3a/Hsp90aa1/Kdm1a/Klhl40/Mapk8/Mta1/N4bp1/Npm1/Nsmce3/Nxn/Park7/Pinx1/Ppia/Prkce/Rpl11/Rpl23/Rpl5/Rps2/Rps3/Rps7/Sash1/Sh3rf2/Siah2/Smad7/Sox4/Spry2/Svbp/Ube2s/Ubxn1/Washc1/Xiap",40
"GO:0018210","peptidyl-threonine modification","28/2082","123/28943",3.84935231366123e-08,0.000230537710065171,9.89078430381736e-07,"Acvr1b/Akt1/Axin1/Cadm4/Cdc42bpa/Cdk5r1/Csnk2a2/Dyrk1a/Dyrk2/Grk2/Gsk3a/Gsk3b/Hipk1/Hipk2/Map3k7/Mapk8/Prkaca/Prkd1/Rock1/Rock2/Smad7/Spred2/Spry2/Stk11/Stk39/Ttbk1/Ulk1/Wnk1",28
"GO:0030073","insulin secretion","42/2082","235/28943",3.88332811184742e-08,0.000232572520618542,9.91649088990276e-07,"Adcy5/Bad/Cacna1c/Camk2n1/Ccdc186/Doc2b/Drd2/Dynll1/Ensa/Eny2/Gpr27/Hmgn3/Il1rn/Il6/Ildr2/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Nlgn2/Nnat/Nos2/Osbp/Park7/Phpt1/Ppard/Ppp3cb/Prkce/Psmd9/Ptpn11/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Rbp4/Selenot/Sirt1/Sox4/Stx4a/Syt7/Uqcc2/Vsnl1",42
"GO:1901361","organic cyclic compound catabolic process","69/2082","484/28943",4.08816551212711e-08,0.000244840232521292,1.03755185422406e-06,"Ago1/Ago2/Alkbh5/Axin2/Bax/Blvrb/Cirbp/Cnot6l/Cpeb3/Ctif/Cyp27b1/Dcp2/Dctpp1/Dhx9/Dnph1/Eif4enif1/Exosc3/Exosc7/Fxr2/Gda/Gtpbp2/Hint1/Hnrnpa0/Hnrnpd/Hsd17b11/Ido1/Il6/Khsrp/Larp1/Larp4b/Lsm3/Lsm4/Lsm5/Lsm7/Magoh/Magohb/Mapkapk2/Mex3d/Mt3/Naf1/Nbdy/Npm1/Nt5c/Pabpc4/Paip1/Pam16/Pan3/Pdxp/Pelo/Polr2g/Pum2/Pym1/Qdpr/Rc3h1/Rida/Rnaseh2c/Rock1/Rock2/Samd4/Samd4b/Slirp/Tent4a/Tent4b/Trir/Upf3b/Urah/Xrn1/Ythdf1/Zcchc17",69
"GO:2000113","negative regulation of cellular macromolecule biosynthetic process","39/2082","212/28943",5.2640965749824e-08,0.000315266743875696,1.32784977789992e-06,"Ago1/Ago2/Cnot6l/Cpeb3/Dbi/Dcp2/Dhx9/Eif4ebp3/Eif4enif1/Exosc3/Exosc7/Fxr2/Hbegf/Hnrnpd/Khsrp/Larp1/Malsu1/Mex3d/Mrpl13/Ncl/Paip1/Pan3/Polr2g/Rack1/Rc3h1/Rgs2/Rida/Rock1/Rock2/Rpl13a/Rps3/Samd4/Samd4b/Srp9/Tent4a/Tent4b/Tpr/Xrn1/Ythdf1",39
"GO:0019439","aromatic compound catabolic process","66/2082","458/28943",5.30012642364325e-08,0.000317424571511994,1.32883552439668e-06,"Ago1/Ago2/Alkbh5/Axin2/Bax/Blvrb/Cirbp/Cnot6l/Cpeb3/Ctif/Dcp2/Dctpp1/Dhx9/Dnph1/Eif4enif1/Exosc3/Exosc7/Fxr2/Gda/Gtpbp2/Hint1/Hnrnpa0/Hnrnpd/Ido1/Il6/Khsrp/Larp1/Larp4b/Lsm3/Lsm4/Lsm5/Lsm7/Magoh/Magohb/Mapkapk2/Mex3d/Naf1/Nbdy/Npm1/Nt5c/Pabpc4/Paip1/Pam16/Pan3/Pdxp/Pelo/Polr2g/Pum2/Pym1/Qdpr/Rc3h1/Rida/Rnaseh2c/Rock1/Rock2/Samd4/Samd4b/Slirp/Tent4a/Tent4b/Trir/Upf3b/Urah/Xrn1/Ythdf1/Zcchc17",66
"GO:0018394","peptidyl-lysine acetylation","38/2082","204/28943",5.51561670676656e-08,0.000330330284568249,1.37453225476174e-06,"Actb/Atxn7l3/Bag6/Bloc1s1/Brd1/Brd4/Brpf3/Crebbp/Ctbp1/Ctcf/Dek/Eid1/Eny2/Hint2/Jade2/Ldb1/Map3k7/Mapk3/Mbtd1/Mecp2/Mllt1/Msl1/Msl2/Ncoa1/Nfya/Park7/Pcgf2/Per1/Pwwp2a/Setd5/Sf3b5/Sirt1/Smad4/Snca/Sox4/Tada2b/Taf4/Taf7",38
"GO:0006887","exocytosis","62/2082","422/28943",6.56298344117338e-08,0.000393057078291874,1.61943570826085e-06,"Adcy1/Adra1a/Anxa2/Apba1/Atp9a/Bcr/Cacna1a/Cacna1c/Cacna1i/Cbarp/Ccl12/Ccr1/Cd160/Cd177/Cdk5r2/Chmp2a/Cplx2/Doc2b/Drd2/Drd4/Dvl1/Git1/Grp/Gsk3b/Kcnb1/Lamp1/Lin7b/Mia3/Myh9/Nppa/Nppc/Pfn2/Pi4k2a/Ppp3cb/Prkaca/Prkcb/Prkce/Rab11fip2/Rab11fip5/Rab12/Rab13/Rab21/Rab3b/Rala/Rims1/Rims4/S100a10/Scrib/Sdc4/Snca/Snf8/Srcin1/Stx11/Stx4a/Syn2/Synj1/Syt7/Tnfaip2/Tph1/Unc13c/Vsnl1/Washc1",62
"GO:0035773","insulin secretion involved in cellular response to glucose stimulus","24/2082","97/28943",6.57663967018911e-08,0.000393874949847626,1.61943570826085e-06,"Adcy5/Bad/Camk2n1/Ccdc186/Dynll1/Eny2/Gpr27/Hmgn3/Kif5b/Ncoa6/Ndufaf2/Osbp/Phpt1/Ppard/Ppp3cb/Prkce/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Selenot/Sirt1/Stx4a/Vsnl1",24
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","28/2082","126/28943",6.66770116570352e-08,0.000399328622813984,1.63214360518311e-06,"Akt1/Axin1/Axin2/Bag6/Cbfa2t3/Cop1/Csnk1e/Dab2ip/Ddrgk1/Dvl1/Gabarap/Gclc/Gsk3a/Gsk3b/Klhl40/Mapk8/Nupr1/Rack1/Rnf19b/Rnf217/Sh3rf2/Smad7/Smurf1/Socs4/Sumo2/Tmem259/Trem2/Ubqln2",28
"GO:0045727","positive regulation of translation","30/2082","142/28943",7.68421396115765e-08,0.000460207574133732,1.8699046976687e-06,"Ago2/Bcl3/Cirbp/Coa3/Cpeb3/Dhx9/Fxr2/Hnrnpd/Il6/Larp1/Larp1b/Larp4b/Mapk3/Npm1/Paip1/Polr2g/Pym1/Rbm3/Rpl26/Rpl5/Rps27l/Rps3a1/Rps9/Samd4/Sox4/Tent4a/Tent4b/Upf3b/Uqcc2/Ythdf1",30
"GO:0072331","signal transduction by p53 class mediator","31/2082","150/28943",7.99231526586998e-08,0.000478659761272953,1.93350563218646e-06,"Bag6/Bax/Bcl3/Cdkn1a/Dyrk1a/Dyrk2/Foxo3/Hexim1/Hint1/Hipk1/Hipk2/Jmy/Kdm1a/Kmt5a/Mif/Npm1/Nupr1/Rpl11/Rpl23/Rpl26/Rpl37/Rpl5/Rps15/Rps20/Rps27l/Rps7/Sirt1/Sox4/Spred2/Stk11/Trim24",31
"GO:0061013","regulation of mRNA catabolic process","35/2082","183/28943",9.25883684401512e-08,0.000554511738588066,2.22688058733044e-06,"Ago2/Alkbh5/Axin2/Cirbp/Cnot6l/Cpeb3/Dcp2/Dhx9/Eif4enif1/Exosc3/Exosc7/Fxr2/Hnrnpa0/Hnrnpd/Khsrp/Larp1/Larp4b/Magoh/Mapkapk2/Mex3d/Npm1/Pabpc4/Paip1/Pan3/Polr2g/Pum2/Rc3h1/Rida/Rock1/Rock2/Samd4/Samd4b/Tent4a/Tent4b/Ythdf1",35
"GO:0043087","regulation of GTPase activity","54/2082","351/28943",9.9576182204399e-08,0.000596361755222146,2.38110371806077e-06,"Adap1/Adrb1/Agap1/Agap2/Agap3/Arl2/Bcr/Ccl12/Ccl19/Ccl2/Ccl3/Ccl4/Ccl7/Cdkl5/Dab2ip/Gnas/Gsk3b/Hras/Icam1/Map4k4/Mkks/Mtss2/Ntrk3/Picalm/Pkp4/Prtn3/Ptprn2/Rab11fip2/Rack1/Ralbp1/Rapgef1/Rasgef1a/Rcc2/Rgma/Rgp1/Rgs1/Rtn4r/S100a10/Scrib/Sod1/Spry2/Stmn1/Stmn3/Syngap1/Tbc1d10b/Tbc1d12/Tbc1d13/Tbc1d16/Thy1/Tiam1/Trappc6a/Vav2/Wnk1/Wnt4",54
"GO:0010639","negative regulation of organelle organization","57/2082","380/28943",1.07721606875399e-07,0.000645144703576764,2.56107631591239e-06,"Akt1/Bcl2l2/Camsap1/Capg/Chmp4b/Cib1/Dcp2/Dlc1/Dyrk1a/Ehmt2/Evl/Fhod3/Gas2l2/Gclc/H3f3a/H3f3b/Hdgfl3/Ier3/Kank4/Lmod1/Map2/Mapt/Mkks/Mphosph8/Nbdy/Npm1/Nupr1/Pam16/Pfn1/Pfn2/Pik3ca/Pinx1/Ppfia1/Pttg1/Rad21/Shank1/Shank3/Smad4/Snca/Stmn1/Taok1/Ten1/Tent4b/Terf2/Tesk1/Tlr2/Tmem14a/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tnks2/Tpm1/Tpr/Ttbk2/Vat1",57
"GO:0110053","regulation of actin filament organization","46/2082","279/28943",1.11349742151853e-07,0.000666873605747447,2.63220743853704e-06,"Apoa1/Arf6/Arpc3/Arpc5l/Capg/Daam2/Dlc1/Evl/Fhod3/Fmn1/Grb2/Icam1/Id1/Kank4/Lmod1/Mkks/Mphosph8/Pdxp/Pfn1/Pfn2/Pik3ca/Ppfia1/Prkce/Rac1/Rock2/S100a10/Sdc4/Shank1/Shank3/Stmn1/Tac1/Tenm1/Tesk1/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tpm1/Vasp/Wasf3/Washc1/Wasl/Whamm/Wnt4",46
"GO:0006816","calcium ion transport","64/2082","449/28943",1.25937047604299e-07,0.000754236978102148,2.9601231883068e-06,"1810037I17Rik/Adra1a/Adrb1/Akt1/Atp2b1/Atp2b4/Bak1/Bax/Cabp1/Cacna1a/Cacna1c/Cacna1i/Cacng2/Cacng4/Cacng8/Calca/Calm1/Calm2/Calm3/Camk2g/Cbarp/Ccl12/Ccl19/Ccl2/Ccr1/Cd4/Cyp27b1/Dbi/Diaph1/Drd2/Drd4/Epm2a/Gp1ba/Gp1bb/Grin2d/Hes1/Icam1/Jsrp1/Lgals3/Micu3/Mylk/Nalf1/Nalf2/Nos1ap/Nos3/Nppa/Pde4d/Ppp3cb/Prkcb/Prkce/Prkd1/Ramp3/S100a1/Selenok/Slc24a2/Slc24a5/Slc30a1/Slc8a2/Smdt1/Snca/Stac2/Stim1/Thy1/Zfas1",64
"GO:0042063","gliogenesis","55/2082","363/28943",1.2770017138421e-07,0.000764796326420036,2.96686256262965e-06,"Abl2/Akt1/Atf5/Atxn1/B4galt6/C1qa/C5ar1/Casz1/Ccl12/Ccl2/Ccl3/Cd9/Cdk5r1/Cdk5r2/Cntf/Daam2/Dab2ip/Dbi/Dll3/Emx1/Epm2a/Foxg1/Gap43/Grk2/Hdac11/Hes1/Id2/Id4/Il6/Kcnj10/Mapk3/Mdk/Mecp2/Miat/Mt3/Myrf/Ntrk3/Olig2/Pou3f1/Ptpn11/Ptpra/Scrib/Shank3/Ski/Socs7/Sod1/Sox1/Sox4/Sox5/Suz12/Synj1/Tenm4/Tlr2/Trem2/Wasf3",55
"GO:0046887","positive regulation of hormone secretion","33/2082","169/28943",1.28268583838022e-07,0.000768200548605913,2.96686256262965e-06,"Aimp1/Bad/Camk2n1/Cntf/Cyp27b1/Doc2b/Drd2/Dynll1/Gpr27/Hcar2/Kif5b/Ncoa6/Nlgn2/Nnat/Nppa/Osbp/Phpt1/Ppard/Ppp3cb/Prkce/Psmd9/Ptpn11/Rac1/Rasl10b/Rbp4/Selenot/Sirt1/Smad4/Sox4/Stx4a/Tac1/Tmf1/Vsnl1",33
"GO:0001558","regulation of cell growth","65/2082","459/28943",1.28485829042608e-07,0.000769501630136176,2.96686256262965e-06,"Acvr1b/Adipor2/Adrb1/Akt1/Bmpr2/Ccdc85b/Cdc73/Cdkl5/Cdkn1a/Cdkn1b/Cib1/Cirbp/Clstn1/Cntf/Cryab/Cyp27b1/D7Ertd443e/Dab2ip/Dact3/Dnph1/Epm2a/Foxk1/Golga4/Gsk3a/Gsk3b/H3f3a/H3f3b/Hbegf/Lamtor2/Map2/Mapt/Mecp2/Megf8/Mgll/Mt3/Myl2/N6amt1/Npm1/Nppa/Ntrk3/Olfm1/Picalm/Ppard/Ppp1r9b/Prdm11/Pttg1/Rab21/Rack1/Rgma/Rgs2/Rims1/Rtn4r/Ryk/Sema4g/Sertad1/Sertad2/Sirt1/Smad4/Smad7/Smurf1/Srf/Stk11/Tead1/Ulk1/Wnt3",65
"GO:0070507","regulation of microtubule cytoskeleton organization","32/2082","161/28943",1.29092493183122e-07,0.000773134941673718,2.96686256262965e-06,"Akap9/Arl2/Camsap1/Cdk5r1/Cdkn1b/Chmp2a/Chmp4b/Chmp5/Cib1/Dyrk1a/Gas2l2/Gda/Git1/Gsk3b/Hdgfl3/Map2/Map9/Mapk8/Mapt/Mecp2/Numa1/Rac1/Rock1/Rps3/Slain1/Snca/Stmn1/Stmn3/Stmn4/Taok1/Tpr/Ttbk2",32
"GO:0006936","muscle contraction","50/2082","317/28943",1.33477841384638e-07,0.000799398792052599,3.05070030032933e-06,"Actc1/Adra1a/Adrb1/Akap9/Atp2b1/Atp2b4/Cacna1c/Calca/Cald1/Calm1/Calm2/Calm3/Csrp3/Drd2/Fxyd1/Grcc10/Grk2/Hcn4/Jsrp1/Kcnh2/Lmod1/Mkks/Myh6/Myh8/Myl2/Myl3/Myl4/Myl6/Mylk/Ndufs6/Nppa/Pde4d/Pik3ca/Rgs2/Rock2/Scn1b/Scn2b/Scn4b/Smad7/Sod1/Srf/Stac2/Tcap/Tnni1/Tnnt2/Tpm1/Tpm2/Tshz3/Vegfb/Zfas1",50
"GO:0009749","response to glucose","36/2082","194/28943",1.34789192600104e-07,0.000807252474482021,3.06374509495898e-06,"Adcy5/Bad/Camk2n1/Ccdc186/Dynll1/Eny2/Gpr27/Grk2/Hmgn3/Icam1/Igf1r/Ildr2/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Nnat/Osbp/Phpt1/Pik3ca/Ppard/Ppp3cb/Prkaca/Prkce/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Rack1/Rasal2/Selenot/Sirt1/Smad4/Sox4/Stx4a/Vsnl1",36
"GO:0009914","hormone transport","57/2082","383/28943",1.41229212878785e-07,0.000845821755931044,3.19258444989143e-06,"Adcy5/Aimp1/Bad/Cacna1c/Camk2n1/Ccdc186/Cntf/Crym/Cyp27b1/Doc2b/Drd2/Dynll1/Ensa/Eny2/Gnas/Gpr27/Hcar2/Hmgn3/Il1rn/Il6/Ildr2/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Nlgn2/Nnat/Nos2/Nppa/Osbp/Park7/Phpt1/Ppard/Ppp3cb/Prkce/Psmd9/Ptpn11/Ptprn2/Rab11fip2/Rab11fip3/Rab11fip5/Rac1/Rasl10b/Rbp4/Scg5/Selenom/Selenot/Sirt1/Smad4/Sox4/Stx4a/Syt7/Tac1/Tmf1/Ube2q1/Uqcc2/Vsnl1",57
"GO:0034250","positive regulation of cellular amide metabolic process","33/2082","170/28943",1.48297131372605e-07,0.000888151519790532,3.33414031060834e-06,"Ago2/Bcl3/Cirbp/Coa3/Cpeb3/Dhx9/Fxr2/Gsk3a/Hnrnpd/Il6/Larp1/Larp1b/Larp4b/Mapk3/Npm1/Paip1/Picalm/Polr2g/Pym1/Rbm3/Rock2/Rpl26/Rpl5/Rps27l/Rps3a1/Rps9/Samd4/Sox4/Tent4a/Tent4b/Upf3b/Uqcc2/Ythdf1",33
"GO:0043524","negative regulation of neuron apoptotic process","36/2082","195/28943",1.54000568783565e-07,0.000922309406444771,3.44365425501799e-06,"Agap2/Bax/C5ar1/Cacna1a/Ccl12/Ccl2/Ccnd1/Cebpb/Chl1/Cntf/Gclc/Hdgf/Hipk2/Hras/Lcn2/Mdk/Mecp2/Mt1/Mt3/Npm1/Park7/Pcp4/Pik3ca/Prdx2/Reg3b/Rock1/Set/Sirt1/Snca/Sncb/Sod1/Syngap1/Unc5b/Vegfb/Vstm2l/Xiap",36
